cik,n_ciks,adsh,file_name,file_date,form,root_form,file_type,file_description,period_ending,display_name,sic,doc_ok
1494582,1,0001437749-24-009605,bomn20231231_10k.htm,2024-03-27,10-K,10-K,10-K,FORM 10-K,2023-12-31,BOSTON OMAHA Corp  (BOC)  (CIK 0001494582),6510.0,True
717954,1,0000950170-24-127140,unf-20240831.htm,2024-11-14,10-K,10-K,10-K,10-K,2024-08-31,UNIFIRST CORP  (UNF)  (CIK 0000717954),7200.0,True
1061069,1,0001437749-24-008877,ex_638530.htm,2024-03-21,10-K,10-K,EX-13.1,EXHIBIT 13.1,2023-12-31,AVALON HOLDINGS CORP  (AWX)  (CIK 0001061069),4953.0,True
1459200,1,0001459200-24-000008,alrm-20231231.htm,2024-02-22,10-K,10-K,10-K,"10-K ALARM.COM HOLDINGS, INC. DECEMBER 31, 2023",2023-12-31,"Alarm.com Holdings, Inc.  (ALRM)  (CIK 0001459200)",7372.0,True
1818383,1,0001818383-24-000011,max-20231231.htm,2024-02-22,10-K,10-K,10-K,10-K,2023-12-31,"MediaAlpha, Inc.  (MAX)  (CIK 0001818383)",7389.0,True
1632790,1,0001632790-24-000102,enr-20240930.htm,2024-11-19,10-K,10-K,10-K,10-K,2024-09-30,"ENERGIZER HOLDINGS, INC.  (ENR)  (CIK 0001632790)",3690.0,True
719494,1,0001410578-24-000337,inrd-20231231x10k.htm,2024-03-28,10-K,10-K,10-K,10-K,2023-12-31,"Inrad Optics, Inc.  (CIK 0000719494)",3679.0,True
1164863,1,0001164863-24-000015,npo-20231231.htm,2024-02-27,10-K,10-K,10-K,10-K,2023-12-31,Enpro Inc.  (NPO)  (CIK 0001164863),3050.0,True
1276187,1,0001276187-24-000024,et-20231231.htm,2024-02-16,10-K,10-K,10-K,10-K,2023-12-31,"Energy Transfer LP  (ET, ET-PI)  (CIK 0001276187)",4922.0,True
1844862,1,0001558370-24-001906,sldp-20231231x10k.htm,2024-02-28,10-K,10-K,10-K,10-K,2023-12-31,"Solid Power, Inc.  (SLDP, SLDPW)  (CIK 0001844862)",3690.0,True
1069878,1,0001193125-24-046315,d667935d10k.htm,2024-02-26,10-K,10-K,10-K,10-K,2023-12-31,TREX CO INC  (TREX)  (CIK 0001069878),2400.0,True
1503274,1,0001558370-24-002205,tmb-20231231x10k.htm,2024-02-29,10-K,10-K,10-K,10-K,2023-12-31,Quanterix Corp  (QTRX)  (CIK 0001503274),3826.0,True
1485029,1,0001096906-24-001168,nahd-20231231.htm,2024-05-16,10-K,10-K,10-K,"NEW ASIA HOLDINGS, INC. - FORM 10-K SEC FILING",2023-12-31,"New Asia Holdings, Inc.  (NAHD)  (CIK 0001485029)",3949.0,True
1987221,1,0000950170-24-037369,ck0001987221-20231231.htm,2024-03-27,10-K,10-K,10-K,10-K,2023-12-31,AMG Comvest Senior Lending Fund  (CIK 0001987221),,True
1720671,1,0001628280-24-012350,hcp-20240131.htm,2024-03-21,10-K,10-K,10-K,10-K,2024-01-31,"HashiCorp, Inc.  (HCP)  (CIK 0001720671)",7371.0,True
1289945,1,0001289945-24-000010,spok-20231231.htm,2024-02-22,10-K,10-K,10-K,10-K,2023-12-31,"Spok Holdings, Inc  (SPOK)  (CIK 0001289945)",4812.0,True
59478,1,0000059478-24-000065,lly-20231231.htm,2024-02-21,10-K,10-K,10-K,10-K,2023-12-31,ELI LILLY & Co  (LLY)  (CIK 0000059478),2834.0,True
1870600,1,0001870600-24-000024,dtc-20231231.htm,2024-03-14,10-K,10-K,10-K,10-K,2023-12-31,"Solo Brands, Inc.  (DTC)  (CIK 0001870600)",3949.0,True
1396009,1,0001396009-24-000006,vmc-20231231x10k.htm,2024-02-22,10-K,10-K,10-K,10-K,2023-12-31,Vulcan Materials CO  (VMC)  (CIK 0001396009),1400.0,True
1757715,1,0001437749-24-008398,ater20231231_10k.htm,2024-03-19,10-K,10-K,10-K,FORM 10-K,2023-12-31,"Aterian, Inc.  (ATER)  (CIK 0001757715)",3634.0,True
1319161,1,0001319161-24-000039,wmg-20240930.htm,2024-11-21,10-K,10-K,10-K,10-K,2024-09-30,Warner Music Group Corp.  (WMG)  (CIK 0001319161),7900.0,True
1431074,1,0001393905-24-000104,brgo-20231231.htm,2024-03-29,10-K,10-K,10-K,"BERGIO INTERNATIONAL, INC. - FORM 10-K SEC FILING",2023-12-31,"Bergio International, Inc.  (BRGO)  (CIK 0001431074)",3910.0,True
1603145,1,0001603145-24-000005,nep-20231231.htm,2024-02-21,10-K,10-K,10-K,10-K,2023-12-31,"NEXTERA ENERGY PARTNERS, LP  (NEP)  (CIK 0001603145)",4911.0,True
1315257,1,0000950170-24-021787,kop-20231231.htm,2024-02-28,10-K,10-K,10-K,10-K,2023-12-31,Koppers Holdings Inc.  (KOP)  (CIK 0001315257),2400.0,True
945841,1,0000945841-24-000021,pool-20231231.htm,2024-02-27,10-K,10-K,10-K,POOL 2023 FORM 10-K,2023-12-31,POOL CORP  (POOL)  (CIK 0000945841),5090.0,True
1477449,1,0001477449-24-000023,tdoc-20231231.htm,2024-02-23,10-K,10-K,10-K,10-K,2023-12-31,"Teladoc Health, Inc.  (TDOC)  (CIK 0001477449)",8011.0,True
861878,1,0001628280-24-007388,scl-20231231.htm,2024-02-28,10-K,10-K,10-K,10-K,2023-12-31,STERICYCLE INC  (SRCL)  (CIK 0000861878),4955.0,True
1141284,1,0001213900-24-026069,ea0202031-10k_actelis.htm,2024-03-26,10-K,10-K,10-K,ANNUAL REPORT,2023-12-31,ACTELIS NETWORKS INC  (ASNS)  (CIK 0001141284),3669.0,True
897077,1,0000897077-24-000009,alg-20231231.htm,2024-02-22,10-K,10-K,10-K,10-K,2023-12-31,ALAMO GROUP INC  (ALG)  (CIK 0000897077),3523.0,True
1370450,1,0001558370-24-002758,wldn-20231229x10k.htm,2024-03-08,10-K,10-K,10-K,10-K,2023-12-29,"Willdan Group, Inc.  (WLDN)  (CIK 0001370450)",8711.0,True
1534504,1,0001534504-24-000011,pbf-20231231.htm,2024-02-15,10-K,10-K,10-K,10-K,2023-12-31,PBF Energy Inc.  (PBF)  (CIK 0001534504),2911.0,True
715787,1,0000715787-24-000005,tile-20231231.htm,2024-02-28,10-K,10-K,10-K,10-K,2023-12-31,INTERFACE INC  (TILE)  (CIK 0000715787),2273.0,True
1840292,1,0001840292-24-000010,hlg-20231231.htm,2024-03-26,10-K,10-K,10-K,10-K,2023-12-31,"Heliogen, Inc.  (HLGN, HLGNW)  (CIK 0001840292)",4911.0,True
1709682,1,0001709682-24-000010,ctos-20231231.htm,2024-03-07,10-K,10-K,10-K,10-K,2023-12-31,"Custom Truck One Source, Inc.  (CTOS, CTOSW)  (CIK 0001709682)",7359.0,True
1158324,1,0001410578-24-000091,ccoi-20231231x10k.htm,2024-02-29,10-K,10-K,10-K,10-K,2023-12-31,"COGENT COMMUNICATIONS HOLDINGS, INC.  (CCOI)  (CIK 0001158324)",4899.0,True
1851048,1,0001213900-24-028588,ea0202982-10k_cyberapp.htm,2024-04-01,10-K,10-K,10-K,ANNUAL REPORT,2023-12-31,Cyber App Solutions Corp.  (CYRB)  (CIK 0001851048),7371.0,True
1697851,1,0001437749-24-009219,rekr20231231_10k.htm,2024-03-25,10-K,10-K,10-K,FORM 10-K,2023-12-31,"Rekor Systems, Inc.  (REKR)  (CIK 0001697851)",3669.0,True
1506928,1,0001437749-24-008711,avgr20231231_10k.htm,2024-03-20,10-K,10-K,10-K,FORM 10-K,2023-12-31,Avinger Inc  (AVGR)  (CIK 0001506928),3841.0,True
1623925,1,0001558370-24-001161,am-20231231x10k.htm,2024-02-14,10-K,10-K,10-K,10-K,2023-12-31,Antero Midstream Corp  (AM)  (CIK 0001623925),4922.0,True
1098880,1,0001062993-24-006905,form10k.htm,2024-03-21,10-K,10-K,10-K,FORM 10-K,2023-12-31,IntelGenx Technologies Corp.  (IGXT)  (CIK 0001098880),2834.0,True
1930054,1,0001193125-24-069114,d803408d10k.htm,2024-03-15,10-K,10-K,10-K,10-K,2023-12-31,Blackstone Private Equity Strategies Fund L.P.  (CIK 0001930054),,True
1393434,1,0001558370-24-002902,ocul-20231231x10k.htm,2024-03-11,10-K,10-K,10-K,10-K,2023-12-31,"OCULAR THERAPEUTIX, INC  (OCUL)  (CIK 0001393434)",2834.0,True
893691,1,0000893691-24-000011,door-20231231.htm,2024-02-29,10-K,10-K,10-K,10-K,2023-12-31,MASONITE INTERNATIONAL CORP  (CIK 0000893691),2430.0,True
1976923,1,0001065949-24-000042,youneeqai10k2023.htm,2024-04-09,10-K,10-K,10-K,,2023-12-31,"YOUNEEQAI TECHNICAL SERVICES, INC.  (YQAI)  (CIK 0001976923)",7371.0,True
1498148,1,0001641172-25-012903,form10-k.htm,2025-05-29,10-K,10-K,10-K,10-K,2025-02-28,Artificial Intelligence Technology Solutions Inc.  (AITX)  (CIK 0001498148),7372.0,True
1396536,1,0001079973-25-000555,duos_10k-123124.htm,2025-03-31,10-K,10-K,10-K,ANNUAL REPORT,2024-12-31,"DUOS TECHNOLOGIES GROUP, INC.  (DUOT)  (CIK 0001396536)",7372.0,True
1866633,1,0001866633-25-000004,ccs-20241231.htm,2025-02-20,10-K,10-K,10-K,10-K,2024-12-31,"Consensus Cloud Solutions, Inc.  (CCSI)  (CIK 0001866633)",7372.0,True
1857154,1,0001857154-25-000013,dnut-20241229.htm,2025-02-27,10-K,10-K,10-K,10-K,2024-12-29,"Krispy Kreme, Inc.  (DNUT)  (CIK 0001857154)",5400.0,True
803164,1,0000950170-25-036839,cofs-20241231.htm,2025-03-11,10-K,10-K,10-K,10-K,2024-12-31,CHOICEONE FINANCIAL SERVICES INC  (COFS)  (CIK 0000803164),6022.0,True
1766037,1,0001766037-25-000003,nmslf-20241231.htm,2025-03-06,10-K,10-K,10-K,10-K,2024-12-31,"NMF SLF I, Inc.  (CIK 0001766037)",,True
1164727,1,0001164727-25-000011,nem-20241231.htm,2025-02-21,10-K,10-K,10-K,10-K,2024-12-31,"NEWMONT Corp /DE/  (NEM, NEMCL)  (CIK 0001164727)",1040.0,True
1345016,1,0001345016-25-000007,yelp-20241231.htm,2025-02-27,10-K,10-K,10-K,10-K,2024-12-31,YELP INC  (YELP)  (CIK 0001345016),7200.0,True
57131,1,0000057131-25-000029,lzb-20250426.htm,2025-06-17,10-K,10-K,10-K,10-K,2025-04-26,LA-Z-BOY INC  (LZB)  (CIK 0000057131),2510.0,True
1061069,1,0001437749-25-008584,awx20241231_10k.htm,2025-03-20,10-K,10-K,10-K,FORM 10-K,2024-12-31,AVALON HOLDINGS CORP  (AWX)  (CIK 0001061069),4953.0,True
1537435,1,0001537435-25-000018,tgen-20241231.htm,2025-03-18,10-K,10-K,10-K,10-K,2024-12-31,TECOGEN INC.  (TGEN)  (CIK 0001537435),3585.0,True
1369290,1,0000950170-25-036349,myo-20241231.htm,2025-03-10,10-K,10-K,10-K,10-K,2024-12-31,"MYOMO, INC.  (MYO)  (CIK 0001369290)",3842.0,True
1334933,1,0001437749-25-029761,uec20250731_10k.htm,2025-09-24,10-K,10-K,10-K,FORM 10-K,2025-07-31,URANIUM ENERGY CORP  (UEC)  (CIK 0001334933),1090.0,True
1845337,1,0000950170-25-026654,dawn-20241231.htm,2025-02-25,10-K,10-K,10-K,10-K,2024-12-31,"Day One Biopharmaceuticals, Inc.  (DAWN)  (CIK 0001845337)",2834.0,True
1841968,1,0000950170-25-030098,px-20241231.htm,2025-02-28,10-K,10-K,10-K,10-K,2024-12-31,"P10, Inc.  (PX)  (CIK 0001841968)",6282.0,True
771266,1,0001641172-25-005135,form10-k.htm,2025-04-17,10-K,10-K,10-K,,2024-12-28,KOPIN CORP  (KOPN)  (CIK 0000771266),3674.0,True
1116463,1,0001116463-25-000010,osur-20241231.htm,2025-03-07,10-K,10-K,10-K,10-K,2024-12-31,ORASURE TECHNOLOGIES INC  (OSUR)  (CIK 0001116463),3841.0,True
1979005,1,0001641172-25-001169,form10-k.htm,2025-03-28,10-K,10-K,10-K,,2024-12-31,"Aimei Health Technology Co., Ltd.  (AFJK, AFJKR, AFJKU)  (CIK 0001979005)",6770.0,True
1847513,1,0001477932-25-004943,corner_10k.htm,2025-07-08,10-K,10-K,10-K,FORM 10-K,2024-12-31,CORNER GROWTH ACQUISITION CORP. 2  (CIK 0001847513),6770.0,True
1836833,1,0001836833-25-000050,pl-20250131.htm,2025-03-26,10-K,10-K,10-K,10-K,2025-01-31,"Planet Labs PBC  (PL, PL-WT)  (CIK 0001836833)",3663.0,True
1874071,1,0000950170-25-038826,pdlb-20241231.htm,2025-03-13,10-K,10-K,10-K,10-K,2024-12-31,"Ponce Financial Group, Inc.  (PDLB)  (CIK 0001874071)",6035.0,True
1373715,1,0001373715-25-000010,now-20241231.htm,2025-01-30,10-K,10-K,10-K,10-K,2024-12-31,"ServiceNow, Inc.  (NOW)  (CIK 0001373715)",7372.0,True
1021561,1,0001140361-25-004907,ef20039018_10k.htm,2025-02-14,10-K,10-K,10-K,FORM 10-K,2024-12-31,"NU SKIN ENTERPRISES, INC.  (NUS)  (CIK 0001021561)",5122.0,True
1410098,1,0001013762-25-001852,ea0234537-10k_cormedix.htm,2025-03-25,10-K,10-K,10-K,ANNUAL REPORT,2024-12-31,CorMedix Inc.  (CRMD)  (CIK 0001410098),2834.0,True
1092796,1,0000950170-25-088157,swbi-20250430.htm,2025-06-20,10-K,10-K,10-K,10-K,2025-04-30,"SMITH & WESSON BRANDS, INC.  (SWBI)  (CIK 0001092796)",3480.0,True
910329,1,0001628280-25-006094,med-20241231.htm,2025-02-18,10-K,10-K,10-K,10-K,2024-12-31,MEDIFAST INC  (MED)  (CIK 0000910329),2090.0,True
1582961,1,0001582961-25-000035,docn-20241231.htm,2025-02-25,10-K,10-K,10-K,10-K,2024-12-31,"DigitalOcean Holdings, Inc.  (DOCN)  (CIK 0001582961)",7370.0,True
1158449,1,0001158449-25-000064,aap-20241228.htm,2025-02-26,10-K,10-K,10-K,10-K,2024-12-28,ADVANCE AUTO PARTS INC  (AAP)  (CIK 0001158449),5531.0,True
320187,1,0000320187-25-000047,nke-20250531.htm,2025-07-17,10-K,10-K,10-K,10-K,2025-05-31,"NIKE, Inc.  (NKE)  (CIK 0000320187)",3021.0,True
1235468,1,0001193125-25-289159,lqdt-20250930.htm,2025-11-20,10-K,10-K,10-K,10-K,2025-09-30,LIQUIDITY SERVICES INC  (LQDT)  (CIK 0001235468),7389.0,True
1370450,1,0001558370-25-002429,wldn-20241227x10k.htm,2025-03-07,10-K,10-K,10-K,10-K,2024-12-27,"Willdan Group, Inc.  (WLDN)  (CIK 0001370450)",8711.0,True
1315061,1,0001214659-25-003515,o12825210k.htm,2025-02-26,10-K,10-K,10-K,,2024-12-31,Ridgewood Energy O Fund LLC  (CIK 0001315061),1382.0,True
1065696,1,0001065696-25-000015,lkq-20241231.htm,2025-02-20,10-K,10-K,10-K,10-K,2024-12-31,LKQ CORP  (LKQ)  (CIK 0001065696),5010.0,True
91142,1,0000091142-25-000036,aos-20241231.htm,2025-02-11,10-K,10-K,10-K,10-K,2024-12-31,SMITH A O CORP  (AOS)  (CIK 0000091142),3630.0,True
2040127,1,0000950170-25-052639,ck0002040127-20241231.htm,2025-04-10,10-K,10-K,10-K,10-K,2024-12-31,Karman Holdings Inc.  (KRMN)  (CIK 0002040127),3728.0,True
1173420,1,0001171843-25-000387,ng20241130_10k.htm,2025-01-23,10-K,10-K,10-K,FORM 10-K,2024-11-30,NOVAGOLD RESOURCES INC  (NG)  (CIK 0001173420),1040.0,True
1484612,1,0000950170-25-030045,om-20241231.htm,2025-02-28,10-K,10-K,10-K,10-K,2024-12-31,"Outset Medical, Inc.  (OM)  (CIK 0001484612)",3845.0,True
775158,1,0000950170-25-024305,osk-20241231.htm,2025-02-20,10-K,10-K,10-K,10-K,2024-12-31,OSHKOSH CORP  (OSK)  (CIK 0000775158),3711.0,True
1443863,1,0001477932-25-002219,bicx_10k.htm,2025-03-31,10-K,10-K,10-K,FORM 10-K,2024-12-31,BioCorRx Inc.  (BICX)  (CIK 0001443863),8093.0,True
1434740,1,0001477932-25-005018,rngr_10k.htm,2025-07-14,10-K,10-K,10-K,FORM 10-K,2025-03-31,Ranger Gold Corp.  (RNGC)  (CIK 0001434740),1040.0,True
1486159,1,0001486159-25-000005,chrd-20241231.htm,2025-02-27,10-K,10-K,10-K,10-K,2024-12-31,"Chord Energy Corp  (CHRD, WLLBW)  (CIK 0001486159)",1311.0,True
1295947,1,0001295947-25-000017,pbh-20250331.htm,2025-05-09,10-K,10-K,10-K,10-K,2025-03-31,Prestige Consumer Healthcare Inc.  (PBH)  (CIK 0001295947),2834.0,True
1821159,1,0001558370-25-002400,evgo-20241231x10k.htm,2025-03-06,10-K,10-K,10-K,10-K,2024-12-31,"EVgo Inc.  (EVGO, EVGOW)  (CIK 0001821159)",7500.0,True
1777921,1,0001437749-25-005526,avpt20241231_10k.htm,2025-02-28,10-K,10-K,10-K,FORM 10-K,2024-12-31,"AvePoint, Inc.  (AVPT, AVPTW)  (CIK 0001777921)",7372.0,True
1711933,1,0001558370-25-003124,akya-20241231x10k.htm,2025-03-17,10-K,10-K,10-K,10-K,2024-12-31,"Akoya Biosciences, Inc.  (AKYA)  (CIK 0001711933)",3826.0,True
1853044,1,0001829126-25-004837,aeriestech_10k.htm,2025-07-02,10-K,10-K,10-K,10-K,2025-03-31,"Aeries Technology, Inc.  (AERT, AERTW)  (CIK 0001853044)",8742.0,True
1870267,1,0001558370-25-002998,tmb-20241231x10k.htm,2025-03-14,10-K,10-K,10-K,10-K,2024-12-31,Redwood Enhanced Income Corp.  (CIK 0001870267),,True
1482981,1,0001482981-25-000032,coco-20241231.htm,2025-02-26,10-K,10-K,10-K,10-K,2024-12-31,"Vita Coco Company, Inc.  (COCO)  (CIK 0001482981)",2080.0,True
46619,1,0000046619-25-000082,hei-20251031.htm,2025-12-22,10-K,10-K,10-K,10-K,2025-10-31,"HEICO CORP  (HEI, HEI-A)  (CIK 0000046619)",3724.0,True
1275187,1,0001275187-25-000014,ango-20250531.htm,2025-07-18,10-K,10-K,10-K,10-K,2025-05-31,ANGIODYNAMICS INC  (ANGO)  (CIK 0001275187),3841.0,True
1433195,1,0001433195-25-000013,appf-20241231.htm,2025-02-06,10-K,10-K,10-K,10-K,2024-12-31,APPFOLIO INC  (APPF)  (CIK 0001433195),7372.0,True
1964738,1,0001964738-25-000019,solv-20241231.htm,2025-02-28,10-K,10-K,10-K,10-K,2024-12-31,Solventum Corp  (SOLV)  (CIK 0001964738),3841.0,True
2032528,1,0001410578-25-000577,drdb-20241231x10k.htm,2025-03-31,10-K,10-K,10-K,10-K,2024-12-31,"Roman DBDR Acquisition Corp. II  (DRDB, DRDBU, DRDBW)  (CIK 0002032528)",6770.0,True
47111,1,0000047111-25-000014,hsy-20241231.htm,2025-02-18,10-K,10-K,10-K,"THE HERSHEY COMPANY FORM 10-K FOR THE YEAR ENDED DECEMBER 31, 2024",2024-12-31,HERSHEY CO  (HSY)  (CIK 0000047111),2060.0,True
1021162,1,0000950170-25-078408,tgi-20250331.htm,2025-05-28,10-K,10-K,10-K,10-K,2025-03-31,TRIUMPH GROUP INC  (TGI)  (CIK 0001021162),3720.0,True
1777393,1,0001777393-25-000030,chpt-20250131.htm,2025-03-28,10-K,10-K,10-K,10-K,2025-01-31,"ChargePoint Holdings, Inc.  (CHPT)  (CIK 0001777393)",3790.0,True
945983,1,0001437749-25-006986,clmb20241231_10k.htm,2025-03-11,10-K,10-K,10-K,FORM 10-K,2024-12-31,"Climb Global Solutions, Inc.  (CLMB)  (CIK 0000945983)",5045.0,True
1013706,1,0001683168-25-001932,wilhelmina_i10k-123124.htm,2025-03-27,10-K,10-K,10-K,FORM 10-K FOR 2024,2024-12-31,"Wilhelmina International, Inc.  (WHLM)  (CIK 0001013706)",8742.0,True
1680378,1,0001628280-25-012408,snes-20241231.htm,2025-03-13,10-K,10-K,10-K,10-K,2024-12-31,"SenesTech, Inc.  (SNES)  (CIK 0001680378)",2870.0,True
853816,1,0001193125-25-033543,d874247d10k.htm,2025-02-24,10-K,10-K,10-K,10-K,2024-12-28,LANDSTAR SYSTEM INC  (LSTR)  (CIK 0000853816),4213.0,True
1860514,1,0001829126-25-002116,rothchacq_10k.htm,2025-03-28,10-K,10-K,10-K,10-K,2024-12-31,"Roth CH Acquisition Co.  (USCTF, USTWF)  (CIK 0001860514)",6770.0,True
29644,1,0000029644-25-000098,dci-20250731.htm,2025-09-26,10-K,10-K,10-K,10-K,2025-07-31,DONALDSON Co INC  (DCI)  (CIK 0000029644),3564.0,True
56701,1,0000056701-25-000044,koss-20250630x10k.htm,2025-08-29,10-K,10-K,10-K,10-K,2025-06-30,KOSS CORP  (KOSS)  (CIK 0000056701),3651.0,True
926617,1,0001641172-25-000983,form10-k.htm,2025-03-27,10-K,10-K,10-K,,2024-12-31,Aspira Women's Health Inc.  (AWH)  (CIK 0000926617),2835.0,True
810136,1,0001140361-25-045801,ef20057458_10k.htm,2025-12-17,10-K,10-K,10-K,10-K,2025-10-31,PHOTRONICS INC  (PLAB)  (CIK 0000810136),3674.0,True
1495231,1,0001495231-25-000050,izea-20241231.htm,2025-03-27,10-K,10-K,10-K,10-K,2024-12-31,"IZEA Worldwide, Inc.  (IZEA)  (CIK 0001495231)",7310.0,True
1794515,1,0001794515-25-000045,zi-20241231.htm,2025-02-25,10-K,10-K,10-K,10-K,2024-12-31,ZoomInfo Technologies Inc.  (ZI)  (CIK 0001794515),7372.0,True
74260,1,0000074260-25-000042,ori-20241231.htm,2025-02-27,10-K,10-K,10-K,10-K,2024-12-31,OLD REPUBLIC INTERNATIONAL CORP  (ORI)  (CIK 0000074260),6351.0,True
2011514,1,0001140361-25-008455,ef20043984_10k.htm,2025-03-12,10-K,10-K,10-K,10-K,2024-12-31,Anteris Technologies Global Corp.  (AVR)  (CIK 0002011514),3842.0,True
2025065,1,0001410578-25-000263,bsii-20241231x10k.htm,2025-03-04,10-K,10-K,10-K,10-K,2024-12-31,"Black Spade Acquisition II Co  (BSII, BSIIU, BSIIW)  (CIK 0002025065)",6770.0,True
33533,1,0001174947-25-001227,esp-20250630.htm,2025-09-16,10-K,10-K,10-K,10-K,2025-06-30,ESPEY MFG & ELECTRONICS CORP  (ESP)  (CIK 0000033533),3679.0,True
1145197,1,0001145197-25-000007,podd-20241231.htm,2025-02-21,10-K,10-K,10-K,10-K,2024-12-31,INSULET CORP  (PODD)  (CIK 0001145197),3841.0,True
1720116,1,0000950170-25-029184,rdvt-20241231.htm,2025-02-27,10-K,10-K,10-K,10-K,2024-12-31,"Red Violet, Inc.  (RDVT)  (CIK 0001720116)",7372.0,True
1111335,1,0001111335-25-000006,vc-20241231.htm,2025-02-18,10-K,10-K,10-K,10-K,2024-12-31,VISTEON CORP  (VC)  (CIK 0001111335),3714.0,True
1543151,1,0001543151-25-000008,uber-20241231.htm,2025-02-14,10-K,10-K,10-K,10-K,2024-12-31,"Uber Technologies, Inc  (UBER)  (CIK 0001543151)",7389.0,True
1734722,1,0001734722-25-000007,path-20250131.htm,2025-03-24,10-K,10-K,10-K,10-K,2025-01-31,"UiPath, Inc.  (PATH)  (CIK 0001734722)",7372.0,True
1894057,1,0001410578-25-000724,ppya-20241231x10k.htm,2025-04-15,10-K,10-K,10-K,10-K,2024-12-31,"Papaya Growth Opportunity Corp. I  (PPYA, PPYAU, PPYAW)  (CIK 0001894057)",6770.0,True
1726445,1,0000950170-25-030878,ck0001726445-20241231.htm,2025-03-03,10-K,10-K,10-K,10-K,2024-12-31,"Seer, Inc.  (SEER)  (CIK 0001726445)",3826.0,True
1705873,1,0001705873-25-000018,bry-20241231.htm,2025-03-13,10-K,10-K,10-K,10-K,2024-12-31,Berry Corp (bry)  (BRY)  (CIK 0001705873),1311.0,True
32621,1,0001437749-25-021421,msn20250331_10k.htm,2025-06-27,10-K,10-K,10-K,FORM 10-K,2025-03-31,EMERSON RADIO CORP  (MSN)  (CIK 0000032621),3651.0,True
1672572,1,0001641172-25-022649,form10-k.htm,2025-08-08,10-K,10-K,10-K,10-K,2025-03-31,Landbay Inc  (LNBY)  (CIK 0001672572),1040.0,True
1138639,1,0001138639-25-000035,infn-20241228.htm,2025-02-28,10-K,10-K,10-K,10-K,2024-12-28,Infinera Corp  (INFN)  (CIK 0001138639),3661.0,True
39092,1,0001437749-25-020219,ex_780550.htm,2025-06-12,10-K,10-K,EX-13.1,EXHIBIT 13.1,2025-03-31,FRIEDMAN INDUSTRIES INC  (FRD)  (CIK 0000039092),3310.0,True
1866175,1,0001866175-25-000024,crgy-20241231.htm,2025-02-26,10-K,10-K,10-K,10-K,2024-12-31,Crescent Energy Co  (CRGY)  (CIK 0001866175),1311.0,True
7623,1,0001437749-25-004172,artw20241130_10k.htm,2025-02-18,10-K,10-K,10-K,FORM 10-K,2024-11-30,ARTS WAY MANUFACTURING CO INC  (ARTW)  (CIK 0000007623),3523.0,True
1034760,1,0001654954-25-004306,wyy_10k.htm,2025-04-15,10-K,10-K,10-K,FORM 10-K,2024-12-31,WIDEPOINT CORP  (WYY)  (CIK 0001034760),7373.0,True
1555279,1,0001558370-25-002459,mass-20241231x10k.htm,2025-03-07,10-K,10-K,10-K,10-K,2024-12-31,908 Devices Inc.  (MASS)  (CIK 0001555279),3829.0,True
1299130,1,0001299130-25-000061,pacb-20241231.htm,2025-03-17,10-K,10-K,10-K,10-K,2024-12-31,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.  (PACB)  (CIK 0001299130)",3826.0,True
2090452,1,0001104659-26-037916,tmb-20251231x10k.htm,2026-03-31,10-K,10-K,10-K,10-K,2025-12-31,"FG Imperii Acquisition Corp.  (FGII, FGIIU, FGIIW)  (CIK 0002090452)",6770.0,True
1906364,1,0001104659-26-037797,tmb-20251231x10k.htm,2026-03-31,10-K,10-K,10-K,10-K,2025-12-31,"FG Merger II Corp.  (FGMC, FGMCR, FGMCU)  (CIK 0001906364)",6770.0,True
1759774,1,0001628280-26-011212,pstl-20251231.htm,2026-02-24,10-K,10-K,10-K,10-K,2025-12-31,"Postal Realty Trust, Inc.  (PSTL)  (CIK 0001759774)",6798.0,True
948708,1,0001437749-26-007087,smsi20251231d_10k.htm,2026-03-05,10-K,10-K,10-K,FORM 10-K,2025-12-31,"SMITH MICRO SOFTWARE, INC.  (SMSI)  (CIK 0000948708)",7372.0,True
1164863,1,0001628280-26-009798,npo-20251231.htm,2026-02-19,10-K,10-K,10-K,10-K,2025-12-31,Enpro Inc.  (NPO)  (CIK 0001164863),3050.0,True
2033593,1,0001213900-26-025213,ea0276725-10k_stellar5.htm,2026-03-09,10-K,10-K,10-K,ANNUAL REPORT,2025-12-31,"Stellar V Capital Corp. (Cayman Islands)  (SVCC, SVCCU, SVCCW)  (CIK 0002033593)",6770.0,True
1336920,1,0001336920-26-000030,ldos-20260102.htm,2026-02-17,10-K,10-K,10-K,10-K,2026-01-02,"Leidos Holdings, Inc.  (LDOS)  (CIK 0001336920)",7373.0,True
909494,1,0001437749-26-008009,tcx20251231_10k.htm,2026-03-12,10-K,10-K,10-K,FORM 10-K,2025-12-31,TUCOWS INC /PA/  (TCX)  (CIK 0000909494),7374.0,True
1571949,1,0001571949-26-000004,ice-20251231.htm,2026-02-05,10-K,10-K,10-K,10-K,2025-12-31,"Intercontinental Exchange, Inc.  (ICE)  (CIK 0001571949)",6200.0,True
1521036,1,0001193125-26-073498,lnth-20251231.htm,2026-02-26,10-K,10-K,10-K,10-K,2025-12-31,"Lantheus Holdings, Inc.  (LNTH)  (CIK 0001521036)",2835.0,True
