form,name,cik,date,adsh
10-K,RingCentral Inc,1384905,2016-02-29,0001564590-16-013637
10-K,RingCentral Inc,1384905,2017-02-28,0001564590-17-002718
10-K,RingCentral Inc,1384905,2018-02-26,0001564590-18-003245
10-K,RingCentral Inc,1384905,2019-02-27,0001564590-19-004630
10-K,"RingCentral, Inc.",1384905,2020-02-26,0001384905-20-000008
10-K,"RingCentral, Inc.",1384905,2021-02-26,0001384905-21-000007
10-K,"RingCentral, Inc.",1384905,2022-03-01,0001384905-22-000011
10-K,"RingCentral, Inc.",1384905,2023-02-23,0001384905-23-000017
10-K,"RingCentral, Inc.",1384905,2024-02-22,0001384905-24-000013
10-K,"RingCentral, Inc.",1384905,2025-02-26,0001384905-25-000014
10-K,"RingCentral, Inc.",1384905,2026-02-27,0001384905-26-000021
10-K,MEMSIC Inc,1386198,2009-03-31,0001193125-09-069443
10-K,MEMSIC Inc,1386198,2010-03-31,0001193125-10-073600
10-K,MEMSIC Inc,1386198,2011-03-25,0001437749-11-001764
10-K,MEMSIC Inc,1386198,2012-03-16,0001437749-12-002456
10-K,MEMSIC Inc,1386198,2013-03-22,0001437749-13-003380
10-K,GREEN DOT CORP,1386278,2011-02-28,0000950123-11-019045
10-K,GREEN DOT CORP,1386278,2012-02-29,0001386278-12-000029
10-K,GREEN DOT CORP,1386278,2013-03-01,0001386278-13-000015
10-K,GREEN DOT CORP,1386278,2014-03-03,0001386278-14-000030
10-K,GREEN DOT CORP,1386278,2015-03-02,0001386278-15-000022
10-K,GREEN DOT CORP,1386278,2016-02-29,0001386278-16-000079
10-K,GREEN DOT CORP,1386278,2017-02-27,0001386278-17-000023
10-K,GREEN DOT CORP,1386278,2018-02-27,0001386278-18-000013
10-K,GREEN DOT CORP,1386278,2019-02-27,0001386278-19-000012
10-K,GREEN DOT CORP,1386278,2020-03-02,0001386278-20-000020
10-K,GREEN DOT CORP,1386278,2021-02-26,0001386278-21-000008
10-K,GREEN DOT CORP,1386278,2022-02-28,0001386278-22-000007
10-K,GREEN DOT CORP,1386278,2023-03-01,0001386278-23-000007
10-K,GREEN DOT CORP,1386278,2024-02-29,0001386278-24-000010
10-K,GREEN DOT CORP,1386278,2025-03-04,0001386278-25-000009
10-K,GREEN DOT CORP,1386278,2026-03-16,0001386278-26-000015
10-K,EXTERRAN HOLDINGS INC.,1389050,2009-02-26,0000950129-09-000640
10-K,EXTERRAN HOLDINGS INC.,1389050,2010-02-25,0000950123-10-017186
10-K,EXTERRAN HOLDINGS INC.,1389050,2011-02-24,0000950123-11-017946
10-K,EXTERRAN HOLDINGS INC.,1389050,2012-02-24,0001193125-12-075836
10-K,EXTERRAN HOLDINGS INC.,1389050,2013-02-26,0001104659-13-014349
10-K,EXTERRAN HOLDINGS INC.,1389050,2014-02-26,0001104659-14-013254
10-K,EXTERRAN HOLDINGS INC.,1389050,2015-02-26,0001104659-15-014353
10-K,"Archrock, Inc.",1389050,2016-02-29,0001389050-16-000047
10-K,"Archrock, Inc.",1389050,2017-02-23,0001389050-17-000028
10-K,"Archrock, Inc.",1389050,2018-02-22,0001389050-18-000006
10-K,"Archrock, Inc.",1389050,2019-02-20,0001389050-19-000021
10-K,"Archrock, Inc.",1389050,2020-02-21,0001389050-20-000028
10-K,"Archrock, Inc.",1389050,2021-02-23,0001389050-21-000011
10-K,"Archrock, Inc.",1389050,2022-02-23,0001389050-22-000007
10-K,"Archrock, Inc.",1389050,2023-02-22,0001389050-23-000013
10-K,"Archrock, Inc.",1389050,2024-02-21,0001389050-24-000007
10-K,"Archrock, Inc.",1389050,2025-02-25,0001389050-25-000009
10-K,"Archrock, Inc.",1389050,2026-02-26,0001389050-26-000009
10-K,"Limelight Networks, Inc.",1391127,2009-03-13,0001193125-09-053785
10-K,"Limelight Networks, Inc.",1391127,2010-03-12,0001193125-10-055072
10-K,"Limelight Networks, Inc.",1391127,2011-03-11,0001193125-11-064135
10-K,"Limelight Networks, Inc.",1391127,2012-03-02,0001193125-12-094571
10-K,"Limelight Networks, Inc.",1391127,2013-03-01,0001193125-13-086661
10-K,"Limelight Networks, Inc.",1391127,2014-02-20,0001391127-14-000023
10-K,"Limelight Networks, Inc.",1391127,2015-02-17,0001391127-15-000010
10-K,"Limelight Networks, Inc.",1391127,2016-02-11,0001391127-16-000172
10-K,"Limelight Networks, Inc.",1391127,2017-02-17,0001391127-17-000035
10-K,"Limelight Networks, Inc.",1391127,2018-02-08,0001391127-18-000016
10-K,"Limelight Networks, Inc.",1391127,2019-02-01,0001391127-19-000016
10-K,"Limelight Networks, Inc.",1391127,2020-01-30,0001391127-20-000015
10-K,"Limelight Networks, Inc.",1391127,2021-02-12,0001391127-21-000034
10-K,"Limelight Networks, Inc.",1391127,2022-02-17,0001391127-22-000025
10-K,"Edgio, Inc.",1391127,2023-06-29,0001391127-23-000016
10-K,BOISE INC.,1391390,2009-02-24,0001047469-09-001747
10-K,BOISE INC.,1391390,2010-02-25,0001193125-10-040544
10-K,BOISE INC.,1391390,2011-03-02,0001193125-11-053585
10-K,BOISE INC.,1391390,2012-02-28,0001391390-12-000030
10-K,BOISE INC.,1391390,2013-02-26,0001391390-13-000027
10-K,"Freescale Semiconductor Holdings I, Ltd.",1392522,2009-02-06,0001193125-09-021397
10-K,"Freescale Semiconductor Holdings I, Ltd.",1392522,2010-02-05,0001193125-10-022622
10-K,"Freescale Semiconductor Holdings I, Ltd.",1392522,2011-02-11,0001193125-11-032368
10-K,"Freescale Semiconductor Holdings I, Ltd.",1392522,2012-02-03,0001193125-12-038997
10-K,"Freescale Semiconductor, Ltd.",1392522,2013-02-11,0001193125-13-046622
10-K,"Freescale Semiconductor, Ltd.",1392522,2014-02-10,0001392522-14-000002
10-K,"Freescale Semiconductor, Ltd.",1392522,2015-02-06,0001392522-15-000003
10-K,American Well Corp,1393584,2021-03-26,0001564590-21-015812
10-K,American Well Corp,1393584,2022-02-28,0001564590-22-007355
10-K,American Well Corp,1393584,2023-02-23,0000950170-23-003945
10-K,American Well Corp,1393584,2024-02-15,0000950170-24-015995
10-K,American Well Corp,1393584,2025-02-12,0000950170-25-019024
10-K,American Well Corp,1393584,2026-02-12,0001193125-26-048776
10-K,ONE STOP SYSTEMS INC,1394056,2018-03-21,0001564590-18-006453
10-K,"ONE STOP SYSTEMS, INC.",1394056,2019-03-21,0001564590-19-008790
10-K,"ONE STOP SYSTEMS, INC.",1394056,2020-03-26,0001564590-20-013196
10-K,"ONE STOP SYSTEMS, INC.",1394056,2021-03-25,0001564590-21-015480
10-K,"ONE STOP SYSTEMS, INC.",1394056,2022-03-24,0001564590-22-011679
10-K,"ONE STOP SYSTEMS, INC.",1394056,2023-03-23,0000950170-23-009473
10-K,"ONE STOP SYSTEMS, INC.",1394056,2024-03-21,0000950170-24-034668
10-K,"ONE STOP SYSTEMS, INC.",1394056,2025-03-19,0000950170-25-041974
10-K,"ONE STOP SYSTEMS, INC.",1394056,2026-03-18,0001193125-26-114051
10-K,ADESTO TECHNOLOGIES Corp,1395848,2016-03-30,0001193125-16-523800
10-K,ADESTO TECHNOLOGIES Corp,1395848,2017-03-24,0001564590-17-005169
10-K,ADESTO TECHNOLOGIES Corp,1395848,2018-03-13,0001558370-18-001978
10-K,ADESTO TECHNOLOGIES Corp,1395848,2019-03-18,0001558370-19-002243
10-K,ADESTO TECHNOLOGIES Corp,1395848,2020-03-16,0001558370-20-002795
10-K,Verso Paper Holdings LLC,1395864,2009-03-30,0001157523-09-002397
10-K,Verso Paper Holdings LLC,1395864,2010-03-12,0001144204-10-012961
10-K,Verso Paper Holdings LLC,1395864,2011-03-03,0001157523-11-001353
10-K,Verso Paper Holdings LLC,1395864,2012-03-06,0001157523-12-001237
10-K,Verso Paper Holdings LLC,1395864,2013-03-07,0001157523-13-001280
10-K,Verso Paper Holdings LLC,1395864,2014-03-06,0001421182-14-000024
10-K,Verso Paper Holdings LLC,1395864,2015-03-10,0001421182-15-000010
10-K,Verso Paper Holdings LLC,1395864,2016-04-14,0001421182-16-000085
10-K,Point.360,1398797,2009-09-28,0001144204-09-050397
10-K,Point.360,1398797,2010-09-27,0001144204-10-050899
10-K,Point.360,1398797,2011-09-23,0001144204-11-054390
10-K,Point.360,1398797,2012-09-12,0001144204-12-050869
10-K,Point.360,1398797,2013-09-13,0001144204-13-050668
10-K,Point.360,1398797,2014-09-12,0001144204-14-055607
10-K,Point.360,1398797,2015-09-17,0001144204-15-055410
10-K,Point.360,1398797,2016-09-16,0001144204-16-124234
10-K,Atlas Resources Public #17-2008 (B) L.P.,1399541,2009-04-13,0001279228-09-000041
10-K,Atlas Resources Public #17-2008 (B) L.P.,1399541,2010-03-30,0000950123-10-030024
10-K,Atlas Resources Public #17-2008 (B) L.P.,1399541,2011-03-30,0000950123-11-030664
10-K,Atlas Resources Public #17-2008 (B) L.P.,1399541,2012-03-30,0001193125-12-142923
10-K,Atlas Resources Public #17-2008 (B) L.P.,1399541,2013-04-01,0001193125-13-135824
10-K,Atlas Resources Public #17-2008 (B) L.P.,1399541,2014-03-31,0001564590-14-001195
10-K,Atlas Resources Public #17-2008 (B) L.P.,1399541,2015-03-31,0001564590-15-002225
10-K,Atlas Resources Public #17-2008 (B) L.P.,1399541,2016-04-14,0001564590-16-016235
10-K,Atlas Resources Public #17-2007 (A) L.P.,1399542,2009-03-30,0001279228-09-000034
10-K,Atlas Resources Public #17-2007 (A) L.P.,1399542,2010-03-30,0000950123-10-030038
10-K,Atlas Resources Public #17-2007 (A) L.P.,1399542,2011-03-30,0000950123-11-030653
10-K,Atlas Resources Public #17-2007 (A) L.P.,1399542,2012-03-30,0001193125-12-143117
10-K,Atlas Resources Public #17-2007 (A) L.P.,1399542,2013-04-01,0001193125-13-135825
10-K,Atlas Resources Public #17-2007 (A) L.P.,1399542,2014-03-31,0001564590-14-001192
10-K,Atlas Resources Public #17-2007 (A) L.P.,1399542,2015-03-31,0001564590-15-002236
10-K,Atlas Resources Public #17-2007 (A) L.P.,1399542,2016-04-14,0001564590-16-016238
10-K,"DemandTec, Inc.",1400400,2009-04-24,0000950134-09-008261
10-K,"DemandTec, Inc.",1400400,2010-04-23,0000950123-10-037694
10-K,"DemandTec, Inc.",1400400,2011-04-21,0001047469-11-003935
10-K,INNOVATIVE ACQUISITIONS CORP,1401667,2009-03-30,0001137091-09-000115
10-K,INNOVATIVE ACQUISITIONS CORP,1401667,2010-03-30,0001437749-10-000861
10-K,INNOVATIVE ACQUISITIONS CORP,1401667,2011-03-30,0001437749-11-001881
10-K,"PUMA BIOTECHNOLOGY, INC.",1401667,2012-03-29,0001193125-12-139883
10-K,"PUMA BIOTECHNOLOGY, INC.",1401667,2013-04-01,0001193125-13-136650
10-K,"PUMA BIOTECHNOLOGY, INC.",1401667,2014-03-03,0001193125-14-080183
10-K,"PUMA BIOTECHNOLOGY, INC.",1401667,2015-03-02,0001564590-15-001193
10-K,"PUMA BIOTECHNOLOGY, INC.",1401667,2016-02-29,0001564590-16-013716
10-K,"PUMA BIOTECHNOLOGY, INC.",1401667,2017-03-01,0001564590-17-003090
10-K,"PUMA BIOTECHNOLOGY, INC.",1401667,2018-03-09,0001564590-18-005152
10-K,"PUMA BIOTECHNOLOGY, INC.",1401667,2019-03-01,0001564590-19-005830
10-K,"PUMA BIOTECHNOLOGY, INC.",1401667,2020-02-28,0001564590-20-007591
10-K,"PUMA BIOTECHNOLOGY, INC.",1401667,2021-03-01,0001564590-21-009840
10-K,"PUMA BIOTECHNOLOGY, INC.",1401667,2022-03-03,0001437749-22-005164
10-K,"PUMA BIOTECHNOLOGY, INC.",1401667,2023-03-02,0001437749-23-005233
10-K,"PUMA BIOTECHNOLOGY, INC.",1401667,2024-02-29,0001437749-24-006121
10-K,"PUMA BIOTECHNOLOGY, INC.",1401667,2025-02-27,0001437749-25-005496
10-K,"PUMA BIOTECHNOLOGY, INC.",1401667,2026-02-26,0001437749-26-005891
10-K,NanoString Technologies Inc,1401708,2014-03-27,0001193125-14-118770
10-K,NanoString Technologies Inc,1401708,2015-03-13,0001193125-15-091371
10-K,NanoString Technologies Inc,1401708,2016-03-11,0001193125-16-501709
10-K,NanoString Technologies Inc,1401708,2017-03-09,0001401708-17-000015
10-K,NanoString Technologies Inc,1401708,2018-03-07,0001401708-18-000058
10-K,NanoString Technologies Inc,1401708,2019-03-11,0001401708-19-000055
10-K,NanoString Technologies Inc,1401708,2020-03-02,0001401708-20-000039
10-K,NanoString Technologies Inc,1401708,2021-03-01,0001401708-21-000033
10-K,NanoString Technologies Inc,1401708,2022-03-01,0001401708-22-000051
10-K,NanoString Technologies Inc,1401708,2023-02-28,0001401708-23-000052
10-K,CDW Corp,1402057,2011-03-04,0001193125-11-056194
10-K,CDW Corp,1402057,2012-03-09,0001402057-12-000006
10-K,CDW Corp,1402057,2013-03-08,0001402057-13-000003
10-K,CDW Corp,1402057,2014-03-05,0001402057-14-000002
10-K,CDW Corp,1402057,2015-02-26,0001402057-15-000003
10-K,CDW Corp,1402057,2016-02-25,0001402057-16-000057
10-K,CDW Corp,1402057,2017-03-01,0001402057-17-000007
10-K,CDW Corp,1402057,2018-03-01,0001402057-18-000038
10-K,CDW Corp,1402057,2019-02-27,0001402057-19-000046
10-K,CDW Corp,1402057,2020-02-28,0001402057-20-000042
10-K,CDW Corp,1402057,2021-02-26,0001402057-21-000022
10-K,CDW Corp,1402057,2022-02-28,0001402057-22-000020
10-K,CDW Corp,1402057,2023-02-24,0001402057-23-000052
10-K,CDW Corp,1402057,2024-02-26,0001402057-24-000015
10-K,CDW Corp,1402057,2025-02-21,0001402057-25-000018
10-K,CDW Corp,1402057,2026-02-20,0001402057-26-000011
10-K,Symetra Financial CORP,1403385,2010-03-09,0000950123-10-022219
10-K,Symetra Financial CORP,1403385,2011-03-16,0000950123-11-025854
10-K,Symetra Financial CORP,1403385,2012-02-29,0001193125-12-088563
10-K,Symetra Financial CORP,1403385,2013-02-26,0001193125-13-075975
10-K,Symetra Financial CORP,1403385,2014-02-25,0001403385-14-000011
10-K,Symetra Financial CORP,1403385,2015-02-26,0001403385-15-000008
10-K,Heckmann CORP,1403853,2009-03-16,0001193125-09-055530
10-K,Heckmann CORP,1403853,2010-03-11,0001193125-10-053875
10-K,Heckmann CORP,1403853,2011-03-14,0001193125-11-065801
10-K,Heckmann Corp,1403853,2012-03-08,0001193125-12-103864
10-K,Heckmann Corp,1403853,2013-03-18,0001193125-13-112294
10-K,"Nuverra Environmental Solutions, Inc.",1403853,2014-03-10,0001193125-14-091613
10-K,"Nuverra Environmental Solutions, Inc.",1403853,2015-03-16,0001403853-15-000008
10-K,"Nuverra Environmental Solutions, Inc.",1403853,2016-03-14,0001403853-16-000049
10-K,"Nuverra Environmental Solutions, Inc.",1403853,2017-04-14,0001403853-17-000009
10-K,"Nuverra Environmental Solutions, Inc.",1403853,2018-03-16,0001403853-18-000006
10-K,"Nuverra Environmental Solutions, Inc.",1403853,2019-03-12,0001403853-19-000010
10-K,"Nuverra Environmental Solutions, Inc.",1403853,2020-03-10,0001403853-20-000016
10-K,"Nuverra Environmental Solutions, Inc.",1403853,2021-03-16,0001403853-21-000014
10-K,1Life Healthcare Inc,1404123,2020-03-27,0001564590-20-013666
10-K,1Life Healthcare Inc,1404123,2021-03-17,0001564590-21-013897
10-K,1Life Healthcare Inc,1404123,2022-02-23,0001404123-22-000010
10-K,1Life Healthcare Inc,1404123,2023-02-22,0001404123-23-000016
10-KT,"Energy XXI Gulf Coast, Inc.",1404973,2017-02-22,0001144204-17-010398
10-K,"Energy XXI Gulf Coast, Inc.",1404973,2018-03-21,0001558370-18-002298
10-K,Approach Resources Inc,1405073,2009-03-13,0000950134-09-005311
10-K,Approach Resources Inc,1405073,2010-03-12,0000950123-10-024067
10-K,Approach Resources Inc,1405073,2011-03-11,0000950123-11-024699
10-K,Approach Resources Inc,1405073,2012-03-12,0001193125-12-108873
10-K,Approach Resources Inc,1405073,2013-02-28,0001193125-13-084104
10-K,Approach Resources Inc,1405073,2014-02-25,0001193125-14-067265
10-K,Approach Resources Inc,1405073,2015-02-26,0001193125-15-065808
10-K,Approach Resources Inc,1405073,2016-03-04,0001193125-16-493387
10-K,Approach Resources Inc,1405073,2017-03-10,0001564590-17-003985
10-K,Approach Resources Inc,1405073,2018-03-09,0001564590-18-005124
10-K,Approach Resources Inc,1405073,2019-03-18,0001564590-19-008275
10-K,"Stream Global Services, Inc.",1405287,2009-03-17,0001193125-09-055798
10-K,"Stream Global Services, Inc.",1405287,2010-03-10,0001193125-10-052721
10-K,"Stream Global Services, Inc.",1405287,2011-03-02,0001193125-11-053710
10-K,"Stream Global Services, Inc.",1405287,2012-02-29,0001193125-12-089349
10-K,"Stream Global Services, Inc.",1405287,2013-02-26,0001104659-13-014120
10-K,"InterDigital, Inc.",1405495,2009-03-02,0000893220-09-000448
10-K,"InterDigital, Inc.",1405495,2010-02-26,0000950123-10-018213
10-K,"InterDigital, Inc.",1405495,2011-02-28,0000950123-11-019854
10-K,"InterDigital, Inc.",1405495,2012-02-27,0001405495-12-000009
10-K,"InterDigital, Inc.",1405495,2013-02-26,0001405495-13-000010
10-K,"InterDigital, Inc.",1405495,2014-02-24,0001405495-14-000010
10-K,"InterDigital, Inc.",1405495,2015-02-19,0001405495-15-000010
10-K,"InterDigital, Inc.",1405495,2016-02-18,0001405495-16-000047
10-K,"InterDigital, Inc.",1405495,2017-02-23,0001405495-17-000005
10-K,"InterDigital, Inc.",1405495,2018-02-22,0001405495-18-000015
10-K,"InterDigital, Inc.",1405495,2019-02-21,0001405495-19-000008
10-K,"InterDigital, Inc.",1405495,2020-02-20,0001405495-20-000007
10-K,"InterDigital, Inc.",1405495,2021-02-18,0001405495-21-000013
10-K,"InterDigital, Inc.",1405495,2022-02-17,0001405495-22-000010
10-K,"InterDigital, Inc.",1405495,2023-02-15,0001405495-23-000011
10-K,"InterDigital, Inc.",1405495,2024-02-15,0001405495-24-000052
10-K,"InterDigital, Inc.",1405495,2025-02-06,0001405495-25-000011
10-K,"InterDigital, Inc.",1405495,2026-02-05,0001405495-26-000011
10-K,OSAGE EXPLORATION & DEVELOPMENT INC,1405686,2009-03-27,0001144204-09-016408
10-K,OSAGE EXPLORATION & DEVELOPMENT INC,1405686,2010-03-24,0001019687-10-001092
10-K,OSAGE EXPLORATION & DEVELOPMENT INC,1405686,2011-03-18,0001493152-11-000072
10-K,OSAGE EXPLORATION & DEVELOPMENT INC,1405686,2012-03-23,0001493152-12-000189
10-K,OSAGE EXPLORATION & DEVELOPMENT INC,1405686,2013-04-02,0001493152-13-000557
10-K,OSAGE EXPLORATION & DEVELOPMENT INC,1405686,2014-03-31,0001493152-14-000895
10-K,"OSAGE EXPLORATION & DEVELOPMENT, INC.",1405686,2015-03-31,0001493152-15-001168
10-K,Forestar Group Inc.,1406587,2009-03-05,0000950134-09-004532
10-K,Forestar Group Inc.,1406587,2010-03-03,0000950123-10-020621
10-K,Forestar Group Inc.,1406587,2011-03-02,0000950123-11-021293
10-K,Forestar Group Inc.,1406587,2012-03-07,0001193125-12-100269
10-K,Forestar Group Inc.,1406587,2013-03-14,0001193125-13-107366
10-K,Forestar Group Inc.,1406587,2014-03-11,0001406587-14-000014
10-K,Forestar Group Inc.,1406587,2015-03-06,0001406587-15-000018
10-K,Forestar Group Inc.,1406587,2016-03-04,0001406587-16-000077
10-K,Forestar Group Inc.,1406587,2017-03-03,0001406587-17-000005
10-K,Forestar Group Inc.,1406587,2018-02-28,0001406587-18-000002
10-KT,Forestar Group Inc.,1406587,2018-11-16,0001406587-18-000012
10-K,Forestar Group Inc.,1406587,2019-11-21,0001406587-19-000036
10-K,Forestar Group Inc.,1406587,2020-11-19,0001406587-20-000087
10-K,Forestar Group Inc.,1406587,2021-11-18,0001406587-21-000093
10-K,Forestar Group Inc.,1406587,2022-11-17,0001406587-22-000128
10-K,Forestar Group Inc.,1406587,2023-11-17,0001406587-23-000118
10-K,Forestar Group Inc.,1406587,2024-11-19,0001406587-24-000118
10-K,Forestar Group Inc.,1406587,2025-11-19,0001628280-25-053125
10-K,"CALIX, INC",1406666,2011-02-24,0001193125-11-045511
10-K,"CALIX, INC",1406666,2012-02-24,0001193125-12-076050
10-K,"CALIX, INC",1406666,2013-02-22,0001406666-13-000010
10-K,"CALIX, INC",1406666,2014-02-20,0001406666-14-000039
10-K,"CALIX, INC",1406666,2015-03-04,0001406666-15-000004
10-K,"CALIX, INC",1406666,2016-02-26,0001406666-16-000041
10-K,"CALIX, INC",1406666,2017-02-28,0001406666-17-000012
10-K,"CALIX, INC",1406666,2018-03-14,0001406666-18-000017
10-K,"CALIX, INC",1406666,2019-03-01,0001406666-19-000029
10-K,"CALIX, INC",1406666,2020-02-21,0001406666-20-000018
10-K,"CALIX, INC",1406666,2021-02-22,0001406666-21-000029
10-K,"CALIX, INC",1406666,2022-02-22,0001628280-22-003338
10-K,"CALIX, INC",1406666,2023-02-21,0001406666-23-000026
10-K,"CALIX, INC",1406666,2024-02-23,0001406666-24-000012
10-K,"CALIX, INC",1406666,2025-02-21,0001406666-25-000008
10-K,"CALIX, INC",1406666,2026-02-20,0001406666-26-000005
10-K,"Synacor, Inc.",1408278,2012-03-30,0001193125-12-143687
10-K,"Synacor, Inc.",1408278,2013-03-26,0001408278-13-000014
10-K,"Synacor, Inc.",1408278,2014-03-26,0001408278-14-000003
10-K,"Synacor, Inc.",1408278,2015-03-12,0001408278-15-000007
10-K,"Synacor, Inc.",1408278,2016-03-22,0001193125-16-513635
10-K,"Synacor, Inc.",1408278,2017-03-22,0001564590-17-005022
10-K,"Synacor, Inc.",1408278,2018-03-16,0001564590-18-006086
10-K,"Synacor, Inc.",1408278,2019-03-14,0001564590-19-007648
10-K,"Synacor, Inc.",1408278,2020-03-06,0001408278-20-000055
10-K,"Synacor, Inc.",1408278,2021-03-31,0001408278-21-000050
10-K,Zep Inc.,1408287,2009-10-29,0001193125-09-217556
10-K,Zep Inc.,1408287,2010-11-08,0001193125-10-252308
10-K,Zep Inc.,1408287,2011-11-01,0001104659-11-059589
10-K,Zep Inc.,1408287,2012-11-08,0001047469-12-010208
10-K,Zep Inc.,1408287,2013-11-05,0001047469-13-010273
10-K,Zep Inc.,1408287,2014-11-12,0001047469-14-009065
10-K,"ORION ENERGY SYSTEMS, INC.",1409375,2009-06-15,0000950123-09-014118
10-K,"ORION ENERGY SYSTEMS, INC.",1409375,2010-06-14,0000950123-10-057984
10-K,"ORION ENERGY SYSTEMS, INC.",1409375,2011-07-22,0000950123-11-067537
10-K,"ORION ENERGY SYSTEMS, INC.",1409375,2012-06-14,0001193125-12-270902
10-K,"ORION ENERGY SYSTEMS, INC.",1409375,2013-06-14,0001409375-13-000014
10-K,"ORION ENERGY SYSTEMS, INC.",1409375,2014-06-13,0001409375-14-000014
10-K,"ORION ENERGY SYSTEMS, INC.",1409375,2015-06-12,0001409375-15-000013
10-K,"ORION ENERGY SYSTEMS, INC.",1409375,2016-06-23,0001409375-16-000039
10-K,"ORION ENERGY SYSTEMS, INC.",1409375,2017-06-13,0001409375-17-000021
10-K,"ORION ENERGY SYSTEMS, INC.",1409375,2018-06-13,0001409375-18-000017
10-K,"ORION ENERGY SYSTEMS, INC.",1409375,2019-06-05,0001564590-19-021688
10-K,"ORION ENERGY SYSTEMS, INC.",1409375,2020-06-05,0001564590-20-028509
10-K,"ORION ENERGY SYSTEMS, INC.",1409375,2021-06-01,0001564590-21-031193
10-K,"ORION ENERGY SYSTEMS, INC.",1409375,2022-06-10,0001564590-22-022983
10-K,"ORION ENERGY SYSTEMS, INC.",1409375,2023-06-12,0000950170-23-027474
10-K,"ORION ENERGY SYSTEMS, INC.",1409375,2024-06-12,0000950170-24-072435
10-K,"ORION ENERGY SYSTEMS, INC.",1409375,2025-06-26,0000950170-25-090385
10-K,"ORION ENERGY SYSTEMS, INC.",1409375,2026-06-04,0001193125-26-257468
10-K,Anacor Pharmaceuticals Inc,1411158,2011-03-29,0001047469-11-002828
10-K,Anacor Pharmaceuticals Inc,1411158,2012-03-15,0001047469-12-002766
