kind,date,script,tier,width_R1,nominal,evidence,idea,width,width_raw
PRICED,2026-09-07,2026-09-07_breadth-gate-depth_cloud,R2,,5.0,n,"41 THE QUESTION: does CUT DEPTH close idea 40's 0.4pp drawdown miss? (U56, n=3, B pinned at 30%, d in 0.50/0.25/0.00)",4.955483170466884,5.0
PRICED,2026-09-07,2026-09-07_breadth-gate-depth_cloud,R2,,5.0,n,"41 rule 8 walk-forward ((n, d) picked on 2008-2016 IS Sharpe @10 bps, 2017- read once; the un-gated control is INSIDE the chooser's menu)",4.955483170466884,5.0
PRICED,2026-09-07,2026-09-07_rerun-sandbox-rows-corrected_B,R0,,,,39 size of the artefact: index-only Sharpe and CAGR ratios (matched-span pairs CALENDAR/CORRECTED and SANDBOX/TRUNC),,
PRICED,2026-09-07,2026-09-07_rerun-sandbox-rows-corrected_B,R0,,,,"39 rule 8 walk-forward: does the broken tape change the DECISION? ((n,g) on IS<=2016 inside each regime, OOS 2017- always scored on the corrected tape, 10 bps)",,
PRICED,2026-09-07,2026-09-07_rerun-sandbox-rows-corrected_B,R3,,56.0,row-text:panel(u56),"39 corrected-tape reproduction gate (U56 EWALL g=0.85, weekly, 10 bps)",38.442996742671006,56.0
PRICED,2026-09-07,2026-09-07_rerun-sandbox-rows-corrected_B,R3,,20.0,row-text:size,"39 corrected-tape control, best grid point by full-sample Sharpe (U56 TOP20 g=0.75, weekly, 10 bps)",19.686210640608035,20.0
PRICED,2026-09-07,2026-09-07_does-any-overlay-move-MaxDD-without-moving-CAGR-more_C,R2,,11.5,n,"351 rule 8 walk-forward: menu = every (n, family, dial) incl. the overlay-OFF control, chosen on <=2016 @10 bps, 2017- read once",11.410097719869707,11.5
PRICED,2026-09-07,2026-09-07_is-the-IS-WINDOW-LENGTH-the-real-driver-of-rule-8-chooser-error_cloud,R0,,,,"354 the 9-arm n-ladder itself (top-n eligible, scaler OFF, 75% gross, weekly, 10 bps; 3 panels x 9 arms = 27 arms, ALL reported)",,
PRICED,2026-09-07,2026-09-07_amihud-illiquidity-premium_cloud,R3,,439.0,row-text:panel(small439),"33 Amihud (2002) illiquidity quintiles on SMALL439, 5 ILLIQ quintiles x 4 momentum filters = 20 books, equal weight 75% gross weekly, ALL reported @10 bps",169.34181003570606,439.0
PRICED,2026-09-07,2026-09-07_amihud-illiquidity-premium_cloud,R0,,,,33 does the premium survive 10-25 bps? (the queue's actual question; cost as a RUNG at 10/25/50/100 bps + exact c* by binary search),,
PRICED,2026-09-07,2026-09-07_amihud-illiquidity-premium_cloud,R0,,,,"33 SURVIVORSHIP probe + rule 8 walk-forward ((Q,M) chosen on <=2016 by IS Sharpe, 2017- read once)",,
PRICED,2026-09-07,2026-09-07_amihud-illiquidity-premium_cloud,R0,,,,"33 DIAGNOSTIC C: is Q5's drawdown miss closable on the gross dial? (idea 351's NUMERAIRE; ladder, not a third tuned parameter — all 10 points reported)",,
PRICED,2026-09-07,2026-09-07_is-DDCTRL-retirable-as-a-family_C,R2,,11.5,n,"366 sign-flip census + rule 8 walk-forward (menu = control + 28 (X,k) arms, chosen on 2008-2016 @10 bps by the ruler and by IS Sharpe)",11.410097719869707,11.5
PRICED,2026-09-07,2026-09-07_is-DDCTRL-retirable-as-a-family_C,R2,,11.5,n,366 KEEP paths + numeraire bar (idea 351) at every one of the 504 points,11.410097719869707,11.5
PRICED,2026-09-07,2026-09-07_qqq-core-plus-sleeve-h1_B,R3,,56.0,row-text:panel(u56),"30 harness gate: idea 24 variant B (60% QQQ>200d + 40% idea-18 sleeve) rebuilt, U56 weekly @10 bps",38.442996742671006,56.0
PRICED,2026-09-07,2026-09-07_qqq-core-plus-sleeve-h1_B,R0,,,,"30 THE ANSWER: the H1 shortfall is a RETURN shortfall, and the 200d gate on the core is all of it",,
PRICED,2026-09-07,2026-09-07_qqq-core-plus-sleeve-h1_B,R0,,,,30 the queue's proposed repair `50% QQQ + 10% SPY + 40% sleeve`,,
PRICED,2026-09-07,2026-09-07_qqq-core-plus-sleeve-h1_B,R3,,56.0,row-text:panel(u56),"30 where 4b DOES pass: ungated core at c=0.50 (best cell U56 @10 bps, c=0.50 q=1.00 = 50% QQQ + 50% sleeve, no 200d filter)",38.442996742671006,56.0
PRICED,2026-09-07,2026-09-07_qqq-core-plus-sleeve-h1_B,R0,,,,"30 RULE 8 walk-forward ((c,q) on 2009-2016 by IS Sharpe and by a 4b-aware IS screen, 2017-2026 read once)",,
PRICED,2026-09-07,2026-09-07_why-does-the-grid-ORDERING-invert-on-B136-at-0-bps-only_cloud,R2,,7.5,n,"355 CORRECTION to the queue's premise: the inversion is NOT ""no economic content"" — rule 8 prices it",7.433224755700326,7.5
PRICED,2026-09-07,2026-09-07_why-does-the-grid-ORDERING-invert-on-B136-at-0-bps-only_cloud,R2,,7.5,n,"355 KEEP paths, corrected tape, 12 books x 2 panels x 3 rungs = 78 cells, all reported",7.433224755700326,7.5
PRICED,2026-09-07,2026-09-07_price-the-sleeve-fraction-against-the-gross-numeraire_cloud,R0,,,,372 THE ANSWER: the sleeve BEATS its matched-gross ladder point — it is NOT a de-grossing device with extra moving parts,,
PRICED,2026-09-07,2026-09-07_price-the-sleeve-fraction-against-the-gross-numeraire_cloud,R0,,,,372 CORRECTION to idea 351's closed form:,,
PRICED,2026-09-07,2026-09-07_price-the-sleeve-fraction-against-the-gross-numeraire_cloud,R0,,,,"372 the sleeve MOVES the 4b frontier; no gross level does (240 cells: 10 c-values x 2 gates x 2 panels x 3 rungs, all reported)",,
PRICED,2026-09-07,2026-09-07_price-the-sleeve-fraction-against-the-gross-numeraire_cloud,R0,,,,"[INTERVAL] 372 PARK candidate (new cell, not in idea 30's grid): ungated QQQ core c=0.40 + 60% macro sleeve, weekly",,
PRICED,2026-09-07,2026-09-07_price-the-sleeve-fraction-against-the-gross-numeraire_cloud,R0,,,,372 why it is PARK and not KEEP: rule 8 cannot select it,,
PRICED,2026-09-07,2026-09-07_is-the-BINDING-DRAWDOWN-EPISODE-a-HIGH-BREADTH-event_C,R0,,,,"350 KEEP paths, breadth-gate overlay grid: 6 forms x 3 panels x 3 rungs x 3 B x 3 depths = 486 points, all reported",,
PRICED,2026-09-07,2026-09-07_is-the-BINDING-DRAWDOWN-EPISODE-a-HIGH-BREADTH-event_C,R3,,56.0,row-text:panel(u56),"350 rule 8: the family is not selectable; one 4b KEEP-candidate is (U56 EWALL + breadth gate B=0.40, cut 50% to cash)",38.442996742671006,56.0
PRICED,2026-09-07,2026-09-07_the-IS-chooser-prefers-SPY-where-OOS-prefers-QQQ_B,R0,,,,371 the sign the queue saw is real but cheap; the expensive failure is the GROSS dial,,
PRICED,2026-09-07,2026-09-07_the-IS-chooser-prefers-SPY-where-OOS-prefers-QQQ_B,R0,,,,"[MAB] 371 KEEP census, both paths at all 270 points",,
PRICED,2026-09-07,2026-09-07_does-the-SECOND-worst-drawdown-episode-bound-every-overlay_cloud,R0,,,,"374 KEEP paths, all 1242 points (1188 overlays + 54 base books)",,
PRICED,2026-09-07,2026-09-07_does-the-SECOND-worst-drawdown-episode-bound-every-overlay_cloud,R3,,56.0,row-text:panel(u56),"374 BY-PRODUCT **4b KEEP-candidate**: EWALL + 12% vol target, U56 @10 bps",38.442996742671006,56.0
PRICED,2026-09-07,2026-09-07_does-the-SECOND-worst-drawdown-episode-bound-every-overlay_cloud,R0,,,,"374 rule 8 on the BOOKS: IS<=2016 Sharpe over the 23-point overlay menu, 54 cells",,
PRICED,2026-09-07,2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud,R2,,12.0,n,"373 KEEP paths, live arm (6 dials x 3 panels x 3 rungs = 225 points, all reported)",11.906188925081434,12.0
PRICED,2026-09-07,2026-09-07_does-a-DRAWDOWN-SPEED-signal-beat-a-breadth-LEVEL-signal_C,R3,,56.0,row-text:panel(u56),"376 rule 8 (three choosers, IS<=2016 Sharpe on a 25-cell menu, 2017-2026 read once, 10 bps) + by-product cell SPEED40 q=0.10 depth 0.50 on U56 EWALL",38.442996742671006,56.0
PRICED,2026-09-07,2026-09-07_is-the-LOSS-SHARE-statistic-a-usable-PRE-SCREEN-for-gate-ideas_cloud,R2,,351.0,n,375 PARK by-product — U56 EWALL monthly + breadth gate B=0.40 depth 0.50 (the cell rule 8a's IS chooser picks),135.3962991401659,351.0
PRICED,2026-09-07,2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B,R2,,5.0,n,"373b (lane-B independent replication) rule-8 walk-forward, live corpus (12 dials x 2 panels x 3 rungs = 72 cells, 354 points)",4.955483170466884,5.0
PRICED,2026-09-07,2026-09-07_does-a-BAND-recover-what-the-raw-200d-gate-burns-in-H1_cloud,R0,,,,"[MAB] 370 rule 8 — (c, band) chosen on 2009-2016 by IS Sharpe, 2017-2026 read once (4 cells)",,
PRICED,2026-09-07,2026-09-07_does-a-BAND-recover-what-the-raw-200d-gate-burns-in-H1_cloud,R0,,,,"[MAB] 370 PARK by-product — 60% QQQ inside a +/-6% band + 40% sleeve (band=0.06, c=0.60, q=1.00)",,
PRICED,2026-09-07,2026-09-07_eligible-equal-weight-v2_B,R0,,,,"28 GATE — reproduce the Sep-3 memo Finding 2 (G=0.75, max_vol=0.60, crypto EXCL, 10 bps, weekly)",,
PRICED,2026-09-07,2026-09-07_eligible-equal-weight-v2_B,R0,,,,"28 FULL GRID, all 72 points (2 crypto arms x gross {0.75,0.85,1.00} x max_vol {0.30,0.40,0.50,0.60,0.80,OFF} x {10,25} bps)",,
PRICED,2026-09-07,2026-09-07_eligible-equal-weight-v2_B,R0,,,,"28 BTC/ETH at a 5% NAV cap vs excluded, paired at matched (gross, max_vol, rung), 36 pairs",,
PRICED,2026-09-07,2026-09-07_eligible-equal-weight-v2_B,R0,,,,"28 rule 8A — (gross, max_vol) by max IS Sharpe on 2009-2016, 2017-2026 read once, 4 cells",,
PRICED,2026-09-07,2026-09-07_eligible-equal-weight-v2_B,R0,,,,"28 rule 8B — the MEMO'S OWN pre-stated rule (""smallest gross whose MaxDD<=60% of SPY's and CAGR>=70% of SPY's, else 0.75"") applied to 2009-2016 only",,
PRICED,2026-09-07,2026-09-07_eligible-equal-weight-v2_B,R0,,,,"28 rule 8C — max IS Sharpe subject to the IS drawdown bar (14/18 cells eligible at 10 bps, 8/18 at 25)",,
PRICED,2026-09-07,2026-09-07_eligible-equal-weight-v2_B,R0,,,,28 the 14 4b passes (10 bps) head-to-head vs the LIVE RULES v2 book,,
PRICED,2026-09-07,2026-09-07_eligible-equal-weight-v2_B,R0,,,,"28 PARK by-product — equal-weight above-200d, vol20<0.60, gross 0.85, BTC/ETH capped at 5%",,
PRICED,2026-09-07,2026-09-07_does-the-NUMERAIRE-clause-screen-the-queues-open-overlay-ideas_C,R2,,11.5,n,"367 rule 8 walk-forward: the clause as a MENU FILTER (menu = every (n, family, dial) incl. the overlay-OFF control, chosen on 2008-2016 by IS Sharpe, 2017- read once)",11.410097719869707,11.5
PRICED,2026-09-07,2026-09-07_is-the-0-bps-to-10-bps-cliff-the-real-killer_cloud,R0,,,,352 the exact cost breakeven c* for all 24 zero-bps 4b passes (0.5 bp ladder to 100 bps),,
PRICED,2026-09-07,2026-09-07_is-the-0-bps-to-10-bps-cliff-the-real-killer_cloud,R0,,,,"352 rule 8 walk-forward (T* = tightest ceiling admitting >=1/3 of the IS menu, chosen on 2008-2016 only; screened menu's max-IS-Sharpe book read ONCE on 2017-)",,
PRICED,2026-09-07,2026-09-07_is-the-0-bps-to-10-bps-cliff-the-real-killer_cloud,R3,,40.0,row-text:size,"352 PARK by-product (NOT this idea's question) — U56 TOP40 equal-weight, gross 0.75, MONTHLY, 10 bps",38.841476655808904,40.0
PRICED,2026-09-07,2026-09-07_correlation-as-the-sleeve-design-variable_B,R2,,32.0,n,"103 rule 8 walk-forward ((sleeve, f) chosen JOINTLY on 2009-2016 by IS Sharpe over 160 arms/cell; 2017-2026 untouched) — best pick u56/top20/natural **S4 at f=0.50**",31.073181324647123,32.0
PRICED,2026-09-07,2026-09-07_is-it-WIDTH-or-GROSS-that-carries-the-0.14-OOS-Sharpe_C,R3,,30.0,row-text:size,"355 THE ANSWER — decompose D(n=40,g=0.75) minus A(n=20,g=1.00), U56 monthly 10 bps",29.52931596091205,30.0
PRICED,2026-09-07,2026-09-07_is-it-WIDTH-or-GROSS-that-carries-the-0.14-OOS-Sharpe_C,R3,,136.0,row-text:panel(b136),"355 does the width gap REPLICATE? B136, same fixed monthly cadence",93.20521172638436,136.0
PRICED,2026-09-07,2026-09-07_is-it-WIDTH-or-GROSS-that-carries-the-0.14-OOS-Sharpe_C,R0,,,,"355 rule 8 walk-forward ((n,g) chosen on 2009-2016 by IS Sharpe, 2017-2026 read once)",,
PRICED,2026-09-07,2026-09-07_correlation-as-the-sleeve-design-variable_cloud,R2,,27.0,n,103 KEEP paths over all 660 points (510 distinct books after collapsing the shared f=0),26.576384364820846,27.0
PRICED,2026-09-07,2026-09-07_correlation-as-the-sleeve-design-variable_cloud,R2,,27.0,n,"103 rule 8 walk-forward ((sleeve, f) picked on 2009-2016 IS Sharpe, 2017- read ONCE, 12 cells)",26.576384364820846,27.0
PRICED,2026-09-07,2026-09-07_is-the-SLEEVE-S-OWN-SHARPE-the-real-design-variable_cloud,R2,,345.75,n,"357 RULE 8 walk-forward — three PRE-REGISTERED sleeve choosers, IS 2009-2016, OOS 2017-2026 read ONCE, 12 cells",133.37114081969332,345.75
PRICED,2026-09-07,2026-09-07_is-the-SLEEVE-S-OWN-SHARPE-the-real-design-variable_cloud,R2,,345.75,n,357 KEEP paths over all 1260 points (990 distinct books after collapsing the shared f=0 and the matched cash null),133.37114081969332,345.75
PRICED,2026-09-07,2026-09-07_is-DBC-a-drag-or-a-contango-artefact_B,R2,,16.0,n,106 convention split — idea 104's arm is mis-specified in its own g=1.00 convention,15.748968512486428,16.0
PRICED,2026-09-07,2026-09-07_is-DBC-a-drag-or-a-contango-artefact_B,R2,,16.0,n,"106 rule 8 walk-forward ((sleeve, f) picked on 2009-2016 IS Sharpe, 2017- read ONCE, 8 cells)",15.748968512486428,16.0
PRICED,2026-09-07,2026-09-07_is-DBC-a-drag-or-a-contango-artefact_B,R2,,16.0,n,106 KEEP paths over all 120 points (10 bps) + 600-point cost ladder,15.748968512486428,16.0
PRICED,2026-09-07,2026-09-07_is-DBC-a-drag-or-a-contango-artefact_cloud,R0,,,,"106 PREMISE FALSIFIED: 2009-2013 is DBC's BEST era, not its dead one",,
PRICED,2026-09-07,2026-09-07_is-DBC-a-drag-or-a-contango-artefact_cloud,R0,,,,"106 MECHANISM CONFIRMED: the deletion gain is era-concentrated (f=0.50, 10 bps, 8 cells)",,
PRICED,2026-09-07,2026-09-07_is-DBC-a-drag-or-a-contango-artefact_cloud,R0,,,,"106 RULE 8 twice — IS_full 2009-2016 (PROTOCOL) vs IS_post 2014-2016 (contango withheld), OOS 2017-2026 read ONCE",,
PRICED,2026-09-07,2026-09-07_is-DBC-a-drag-or-a-contango-artefact_cloud,R0,,,,"106 KEEP paths over all 720 points (600 distinct books, 3 cost rungs)",,
PRICED,2026-09-07,2026-09-07_is-DBC-a-drag-or-a-contango-artefact_cloud,R0,,,,106 the 4a KEEP-candidate's own caveats (see _MEMO.md),,
PRICED,2026-09-07,2026-09-07_is-DBC-a-drag-or-a-contango-artefact_cloud,R0,,,,"106 CORRECTION to this run, after an independent lane-B run of the same idea on the same day",,
PRICED,2026-09-07,2026-09-07_does-CONDITIONAL-correlation-beat-unconditional_cloud,R2,,202.5,n,"358 does conditional (crisis-day) correlation beat unconditional as the sleeve design axis — idea 103's ladder, x-axis swapped (11 sleeves x 3 books x 2 conventions x 5 f x 2 unive",138.77981893082963,202.5
PRICED,2026-09-07,2026-09-07_retire-the-linear-blend-normalisation-record-wide_C,R2,,286.75,n,"359 RULE 8 — the statistic IS the selector: 4 pre-registered choosers, IS 2009-2016, OOS 2017-2026 read ONCE, 12 cells each",196.51907693044643,286.75
PRICED,2026-09-07,2026-09-07_retire-the-linear-blend-normalisation-record-wide_C,R2,,286.75,n,"359 KEEP paths over all 1,260 points (990 distinct books), all reported, none selected on",196.51907693044643,286.75
PRICED,2026-09-07,2026-09-07_is-it-gold-or-any-real-asset_cloud,R2,,160.0,n,"105 mechanism + the `GLD+UUP` arm (`top20 + 50% (GLD,UUP)` @ g=1.00)",109.65319026633453,160.0
PRICED,2026-09-07,2026-09-07_S3-arm-cost-breakeven_B,R3,,20.0,row-text:size,"108 S3-arm-cost-breakeven — the 0.5 bp breakeven curve on `top20 + 50% (TLT,GLD,UUP)` @ g=1.00 (2 panels x 2 arms x 2 conventions x 3 cadences x 5 f x 61 cost rungs = 7,320 points,",19.686210640608035,20.0
PRICED,2026-09-07,2026-09-07_S3-arm-cost-breakeven_B,R0,,,,"108 rule 8 walk-forward (f chosen on 2009-2016 IS Sharpe alone, per panel/arm/conv/cadence/cost; 2017-2026 read untouched)",,
PRICED,2026-09-07,2026-09-07_price-c-star-as-a-required-LEADERBOARD-column_C,R1,34.24048209056093,,names,"356 C3 / RULE 8 walk-forward: c*_IS floor as a chooser screen (fit <=2016, 2017- read once, 14 decisions)",34.24048209056093,34.24048209056093
PRICED,2026-09-07,2026-09-07_price-c-star-as-a-required-LEADERBOARD-column_C,R1,34.24048209056093,,names,356 BY-PRODUCT: turnover is the stable column c* was reaching for (S5 = best IS Sharpe among T <= 6.2x),34.24048209056093,34.24048209056093
PRICED,2026-09-07,2026-09-07_does-the-T-6.2x-ex-ante-screen-generalise_cloud,R0,,,,377 PARK by-product: T <= 2.0x is the budget that binds on this menu,,
PRICED,2026-09-07,2026-09-07_cadence-as-a-pre-registered-rule-parameter_cloud,R0,,,,"107 H_STABLE / rule 8: cadence chosen on <=2016, 2017- read once (28 cells)",,
PRICED,2026-09-07,2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out-panel_C,R1,19.25382969137193,,names,"[NT] 347 both KEEP paths, 72 cells x 3 rungs",19.25382969137193,19.25382969137193
PRICED,2026-09-07,2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out-panel_C,R1,19.25382969137193,,names,"[NT] 347 rule 8 walk-forward: (cadence, m) chosen on <=2016, 2017- read once",19.25382969137193,19.25382969137193
PRICED,2026-09-07,2026-09-07_selection-vs-no-selection-as-the-real-question_B,R2,,33.0,n,"110 rule-8 walk-forward, S_sharpe vs S_rand vs S_null vs live book vs SPY (OOS 2017-2026)",32.044218241042344,33.0
PRICED,2026-09-07,2026-09-07_does-the-ceiling-invert-BECAUSE-of-de-grossing_cloud,R2,,27.5,"n,rung","354 KEEP paths over the 180-book population, every rung",27.06853963083605,27.5
PRICED,2026-09-07,2026-09-07_does-the-ceiling-invert-BECAUSE-of-de-grossing_cloud,R2,,27.5,"n,rung",354 rule-8 walk-forward — the gross split buys NOTHING out of sample,27.06853963083605,27.5
PRICED,2026-09-07,2026-09-07_year-composition-as-a-stated-PROTOCOL-caveat_cloud,R2,,17.5,rung,"111 rule-8 walk-forward re-run at ALL 11 splits x 3 panels x 2 rungs — composition binds on the BAR, not the candidate",17.22543431053203,17.5
PRICED,2026-09-07,2026-09-07_does-a-band-on-the-EXIT-ONLY-beat-a-band-on-both-sides_C,R1,18.758414263369932,,"m_names,names","[NT] 349 KEEP paths + breakeven, all 126 cells x 3 rungs",18.758414263369932,18.758414263369932
PRICED,2026-09-07,2026-09-07_does-a-band-on-the-EXIT-ONLY-beat-a-band-on-both-sides_C,R1,18.758414263369932,,"m_names,names","[NT] 349 KEEP-candidate (4b), **PARK-recommended**: U56 top-20 frame, enter at rank<=4, exit at rank>60, NORM g/k at 0.75, weekly",18.758414263369932,18.758414263369932
PRICED,2026-09-07,2026-09-07_is-the-ENTRY-buffer-just-n-in-disguise_cloud,R1,73.66062380884046,,names,"[NT] 357 KEEP paths + breakeven, 78 cells x 3 rungs (BUFFER 21, HARD 57)",73.66062380884046,73.66062380884046
PRICED,2026-09-07,2026-09-07_is-the-ENTRY-buffer-just-n-in-disguise_cloud,R1,73.66062380884046,,names,"[NT] 357 PARK by-product (4b), U56 top-20 frame, enter at rank<=12, exit at rank>20, NORM g/k at 0.75, weekly",73.66062380884046,73.66062380884046
PRICED,2026-09-07,2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud,R0,,,,"129 rule-8 walk-forward and KEEP paths on the small panel (S1 vs the screened S2, 6 cells x 12 grid points)",,
PRICED,2026-09-07,2026-09-07_does-the-EXIT-buffer-stay-name-count-NEUTRAL-under-a-flat-cap_cloud,R1,19.868835790543976,,names,"[NT] 358 rule-8 walk-forward, x chosen on IS Sharpe (<=2016) and read once on 2017+ (27 panel x cap x rung cells)",19.868835790543976,19.868835790543976
PRICED,2026-09-07,2026-09-07_does-the-EXIT-buffer-stay-name-count-NEUTRAL-under-a-flat-cap_cloud,R1,19.868835790543976,,names,"[NT] 358 KEEP paths, all 162 rows, plus 5-of-5 reproduction gates",19.868835790543976,19.868835790543976
PRICED,2026-09-07,2026-09-07_is-the-U56-6W-m20-cstar-of-104-bps-a-DRAWDOWN-CAP-artefact_C,R1,19.6650146429376,,names,"348 rule-8 walk-forward (c* measured on 2009-2016 only, read once on 2017-2026) + both KEEP paths, all 36 cells x 3 rungs",19.6650146429376,19.6650146429376
PRICED,2026-09-07,2026-09-07_price-the-U56-EWALL-MA-band-at-b012-on-its-own_cloud,R1,88.56814597882405,,names,"[MAB] 360 U56 wide-band EWALL, RESPREAD b=0.12 g=0.75 — the queue's cell, PRICED",88.56814597882405,88.56814597882405
